participant_id,version,is_approved,image_name,image_type,is_chart_simple,question,question_type,answer,is_answer_numerical,is_correct,number_of_clicks,total_duration
COCO_train2014_000000001804.png,1,True,000000001804.png,person,person,no question,CL,1,True,True,118,199
COCO_train2014_000000001822.png,1,True,000000001822.png,kitchen,kitchen,no question,Other,1,True,True,141,247
COCO_train2014_000000001926.png,1,True,000000001926.png,kitchen,kitchen,no question,CL,1,True,True,39,452
COCO_train2014_000000001958.png,1,True,000000001958.png,electronic,electronic,no question,U,1,True,True,198,380
COCO_train2014_000000001966.png,1,True,000000001966.png,person,person,no question,CL,1,True,True,51,11
COCO_train2014_000000001994.png,1,True,000000001994.png,kitchen,kitchen,no question,Other,1,True,True,24,261
COCO_train2014_000000002007.png,1,True,000000002007.png,person,person,no question,U,1,True,True,59,472
COCO_train2014_000000002217.png,1,True,000000002217.png,kitchen,kitchen,no question,CP,1,True,True,193,122
COCO_train2014_000000002258.png,1,True,000000002258.png,vehicle,vehicle,no question,CL,1,True,True,25,424
COCO_train2014_000000002270.png,1,True,000000002270.png,furniture,furniture,no question,U,1,True,True,74,89
COCO_train2014_000000002281.png,1,True,000000002281.png,vehicle,vehicle,no question,Other,1,True,True,149,424
COCO_train2014_000000002284.png,1,True,000000002284.png,indoor,indoor,no question,U,1,True,True,45,364
COCO_train2014_000000002347.png,1,True,000000002347.png,electronic,electronic,no question,U,1,True,True,116,57
COCO_train2014_000000002429.png,1,True,000000002429.png,furniture,furniture,no question,Other,1,True,True,171,462
COCO_train2014_000000002448.png,1,True,000000002448.png,furniture,furniture,no question,CL,1,True,True,193,391
COCO_train2014_000000002608.png,1,True,000000002608.png,indoor,indoor,no question,CP,1,True,True,189,60
COCO_train2014_000000002664.png,1,True,000000002664.png,person,person,no question,CL,1,True,True,121,322
COCO_train2014_000000002691.png,1,True,000000002691.png,indoor,indoor,no question,U,1,True,True,85,154
COCO_train2014_000000002697.png,1,True,000000002697.png,food,food,no question,U,1,True,True,76,144
COCO_train2014_000000002742.png,1,True,000000002742.png,food,food,no question,CP,1,True,True,190,266
COCO_train2014_000000002754.png,1,True,000000002754.png,vehicle,vehicle,no question,CP,1,True,True,16,131
COCO_train2014_000000002782.png,1,True,000000002782.png,vehicle,vehicle,no question,U,1,True,True,161,235
COCO_train2014_000000002842.png,1,True,000000002842.png,person,person,no question,U,1,True,True,91,315
COCO_train2014_000000002860.png,1,True,000000002860.png,vehicle,vehicle,no question,Other,1,True,True,113,71
COCO_train2014_000000003219.png,1,True,000000003219.png,electronic,electronic,no question,CL,1,True,True,19,224
COCO_train2014_000000003320.png,1,True,000000003320.png,vehicle,vehicle,no question,U,1,True,True,71,148
COCO_train2014_000000003366.png,1,True,000000003366.png,person,person,no question,CL,1,True,True,159,144
COCO_train2014_000000003478.png,1,True,000000003478.png,accessory,accessory,no question,CP,1,True,True,13,184
COCO_train2014_000000003535.png,1,True,000000003535.png,vehicle,vehicle,no question,Other,1,True,True,8,123
COCO_train2014_000000003579.png,1,True,000000003579.png,person,person,no question,Other,1,True,True,98,399
COCO_train2014_000000003671.png,1,True,000000003671.png,kitchen,kitchen,no question,CL,1,True,True,59,484
COCO_train2014_000000003713.png,1,True,000000003713.png,person,person,no question,U,1,True,True,98,242
COCO_train2014_000000003729.png,1,True,000000003729.png,accessory,accessory,no question,U,1,True,True,113,416
COCO_train2014_000000003782.png,1,True,000000003782.png,indoor,indoor,no question,CP,1,True,True,43,32
COCO_train2014_000000003860.png,1,True,000000003860.png,person,person,no question,Other,1,True,True,145,45
COCO_train2014_000000003870.png,1,True,000000003870.png,food,food,no question,CP,1,True,True,94,467
COCO_train2014_000000003877.png,1,True,000000003877.png,indoor,indoor,no question,CP,1,True,True,96,399
COCO_train2014_000000003911.png,1,True,000000003911.png,furniture,furniture,no question,Other,1,True,True,102,293
COCO_train2014_000000003915.png,1,True,000000003915.png,kitchen,kitchen,no question,CP,1,True,True,185,343
COCO_train2014_000000003917.png,1,True,000000003917.png,kitchen,kitchen,no question,CP,1,True,True,60,198
COCO_train2014_000000003992.png,1,True,000000003992.png,electronic,electronic,no question,CP,1,True,True,96,57
COCO_train2014_000000004057.png,1,True,000000004057.png,electronic,electronic,no question,CP,1,True,True,80,82
COCO_train2014_000000004065.png,1,True,000000004065.png,furniture,furniture,no question,CP,1,True,True,83,207
COCO_train2014_000000004140.png,1,True,000000004140.png,person,person,no question,Other,1,True,True,186,454
COCO_train2014_000000004180.png,1,True,000000004180.png,furniture,furniture,no question,CL,1,True,True,114,218
COCO_train2014_000000004331.png,1,True,000000004331.png,vehicle,vehicle,no question,Other,1,True,True,16,104
COCO_train2014_000000004385.png,1,True,000000004385.png,food,food,no question,U,1,True,True,145,443
COCO_train2014_000000004421.png,1,True,000000004421.png,person,person,no question,CP,1,True,True,101,20
COCO_train2014_000000004463.png,1,True,000000004463.png,indoor,indoor,no question,CL,1,True,True,12,86
COCO_train2014_000000004488.png,1,True,000000004488.png,electronic,electronic,no question,CP,1,True,True,52,178
COCO_train2014_000000004578.png,1,True,000000004578.png,furniture,furniture,no question,Other,1,True,True,117,396
COCO_train2014_000000004587.png,1,True,000000004587.png,person,person,no question,CP,1,True,True,102,19
COCO_train2014_000000004595.png,1,True,000000004595.png,vehicle,vehicle,no question,U,1,True,True,50,249
COCO_train2014_000000004616.png,1,True,000000004616.png,person,person,no question,CP,1,True,True,92,263
COCO_train2014_000000004622.png,1,True,000000004622.png,electronic,electronic,no question,Other,1,True,True,130,455
COCO_train2014_000000004662.png,1,True,000000004662.png,person,person,no question,U,1,True,True,100,457
COCO_train2014_000000004684.png,1,True,000000004684.png,person,person,no question,CP,1,True,True,167,290
COCO_train2014_000000004694.png,1,True,000000004694.png,indoor,indoor,no question,U,1,True,True,198,200
COCO_train2014_000000004714.png,1,True,000000004714.png,person,person,no question,CL,1,True,True,111,61
COCO_train2014_000000004761.png,1,True,000000004761.png,indoor,indoor,no question,Other,1,True,True,142,355
COCO_train2014_000000004794.png,1,True,000000004794.png,food,food,no question,Other,1,True,True,62,256
COCO_train2014_000000004820.png,1,True,000000004820.png,animal,animal,no question,Other,1,True,True,76,216
COCO_train2014_000000004823.png,1,True,000000004823.png,person,person,no question,CL,1,True,True,121,425
COCO_train2014_000000004830.png,1,True,000000004830.png,kitchen,kitchen,no question,CL,1,True,True,89,113
COCO_train2014_000000004968.png,1,True,000000004968.png,vehicle,vehicle,no question,U,1,True,True,170,26
COCO_train2014_000000005011.png,1,True,000000005011.png,animal,animal,no question,Other,1,True,True,63,321
COCO_train2014_000000005018.png,1,True,000000005018.png,person,person,no question,CP,1,True,True,123,327
COCO_train2014_000000005028.png,1,True,000000005028.png,indoor,indoor,no question,Other,1,True,True,127,332
COCO_train2014_000000005086.png,1,True,000000005086.png,person,person,no question,CP,1,True,True,175,212
COCO_train2014_000000005115.png,1,True,000000005115.png,indoor,indoor,no question,U,1,True,True,26,460
COCO_train2014_000000005156.png,1,True,000000005156.png,vehicle,vehicle,no question,CL,1,True,True,163,297
COCO_train2014_000000005169.png,1,True,000000005169.png,vehicle,vehicle,no question,CP,1,True,True,10,52
COCO_train2014_000000005198.png,1,True,000000005198.png,person,person,no question,CP,1,True,True,38,266
COCO_train2014_000000005288.png,1,True,000000005288.png,person,person,no question,CP,1,True,True,120,385
COCO_train2014_000000005383.png,1,True,000000005383.png,kitchen,kitchen,no question,CP,1,True,True,115,346
COCO_train2014_000000005424.png,1,True,000000005424.png,person,person,no question,U,1,True,True,74,74
COCO_train2014_000000005472.png,1,True,000000005472.png,kitchen,kitchen,no question,CP,1,True,True,35,76
COCO_train2014_000000005508.png,1,True,000000005508.png,person,person,no question,U,1,True,True,69,487
COCO_train2014_000000005574.png,1,True,000000005574.png,furniture,furniture,no question,Other,1,True,True,27,463
COCO_train2014_000000005589.png,1,True,000000005589.png,kitchen,kitchen,no question,Other,1,True,True,77,245
COCO_train2014_000000005632.png,1,True,000000005632.png,person,person,no question,U,1,True,True,154,258
COCO_train2014_000000005638.png,1,True,000000005638.png,person,person,no question,CL,1,True,True,164,189
COCO_train2014_000000005643.png,1,True,000000005643.png,furniture,furniture,no question,U,1,True,True,22,453
COCO_train2014_000000005649.png,1,True,000000005649.png,accessory,accessory,no question,CL,1,True,True,146,406
COCO_train2014_000000005688.png,1,True,000000005688.png,person,person,no question,CL,1,True,True,4,333
COCO_train2014_000000005862.png,1,True,000000005862.png,animal,animal,no question,CP,1,True,True,132,274
COCO_train2014_000000005917.png,1,True,000000005917.png,person,person,no question,CL,1,True,True,74,320
COCO_train2014_000000006004.png,1,True,000000006004.png,vehicle,vehicle,no question,CL,1,True,True,22,325
COCO_train2014_000000006233.png,1,True,000000006233.png,person,person,no question,Other,1,True,True,13,15
COCO_train2014_000000006327.png,1,True,000000006327.png,person,person,no question,CP,1,True,True,184,103
COCO_train2014_000000006465.png,1,True,000000006465.png,kitchen,kitchen,no question,Other,1,True,True,28,283
COCO_train2014_000000006572.png,1,True,000000006572.png,person,person,no question,U,1,True,True,141,254
COCO_train2014_000000006590.png,1,True,000000006590.png,furniture,furniture,no question,CP,1,True,True,110,359
COCO_train2014_000000006595.png,1,True,000000006595.png,food,food,no question,U,1,True,True,170,324
COCO_train2014_000000006709.png,1,True,000000006709.png,animal,animal,no question,Other,1,True,True,50,149
COCO_train2014_000000006710.png,1,True,000000006710.png,person,person,no question,Other,1,True,True,60,45
COCO_train2014_000000006725.png,1,True,000000006725.png,electronic,electronic,no question,Other,1,True,True,157,487
COCO_train2014_000000006730.png,1,True,000000006730.png,accessory,accessory,no question,Other,1,True,True,128,123
COCO_train2014_000000006747.png,1,True,000000006747.png,furniture,furniture,no question,U,1,True,True,82,471
COCO_train2014_000000006842.png,1,True,000000006842.png,animal,animal,no question,Other,1,True,True,173,255
COCO_train2014_000000007090.png,1,True,000000007090.png,food,food,no question,Other,1,True,True,115,387
COCO_train2014_000000007150.png,1,True,000000007150.png,furniture,furniture,no question,Other,1,True,True,169,74
COCO_train2014_000000007220.png,1,True,000000007220.png,kitchen,kitchen,no question,CL,1,True,True,105,275
COCO_train2014_000000007221.png,1,True,000000007221.png,indoor,indoor,no question,Other,1,True,True,69,477
COCO_train2014_000000007318.png,1,True,000000007318.png,furniture,furniture,no question,Other,1,True,True,77,138
COCO_train2014_000000007367.png,1,True,000000007367.png,food,food,no question,U,1,True,True,133,138
COCO_train2014_000000007539.png,1,True,000000007539.png,kitchen,kitchen,no question,Other,1,True,True,52,95
COCO_train2014_000000007650.png,1,True,000000007650.png,vehicle,vehicle,no question,Other,1,True,True,104,243
COCO_train2014_000000007685.png,1,True,000000007685.png,person,person,no question,U,1,True,True,135,230
COCO_train2014_000000007713.png,1,True,000000007713.png,vehicle,vehicle,no question,CL,1,True,True,142,13
COCO_train2014_000000007781.png,1,True,000000007781.png,furniture,furniture,no question,CP,1,True,True,13,231
COCO_train2014_000000007890.png,1,True,000000007890.png,kitchen,kitchen,no question,Other,1,True,True,195,464
COCO_train2014_000000007946.png,1,True,000000007946.png,person,person,no question,Other,1,True,True,190,223
COCO_train2014_000000008014.png,1,True,000000008014.png,food,food,no question,CP,1,True,True,7,33
COCO_train2014_000000008064.png,1,True,000000008064.png,furniture,furniture,no question,CL,1,True,True,138,92
COCO_train2014_000000008321.png,1,True,000000008321.png,person,person,no question,CL,1,True,True,179,135
COCO_train2014_000000008356.png,1,True,000000008356.png,appliance,appliance,no question,Other,1,True,True,28,23
COCO_train2014_000000008422.png,1,True,000000008422.png,person,person,no question,U,1,True,True,67,328
COCO_train2014_000000008553.png,1,True,000000008553.png,person,person,no question,Other,1,True,True,54,212
COCO_train2014_000000008559.png,1,True,000000008559.png,furniture,furniture,no question,U,1,True,True,90,256
COCO_train2014_000000008587.png,1,True,000000008587.png,person,person,no question,CP,1,True,True,82,416
COCO_train2014_000000008733.png,1,True,000000008733.png,kitchen,kitchen,no question,CL,1,True,True,124,318
COCO_train2014_000000008734.png,1,True,000000008734.png,food,food,no question,U,1,True,True,176,415
COCO_train2014_000000008776.png,1,True,000000008776.png,food,food,no question,CP,1,True,True,21,73
COCO_train2014_000000008848.png,1,True,000000008848.png,electronic,electronic,no question,CL,1,True,True,96,90
COCO_train2014_000000008856.png,1,True,000000008856.png,indoor,indoor,no question,Other,1,True,True,106,481
COCO_train2014_000000008936.png,1,True,000000008936.png,animal,animal,no question,CP,1,True,True,27,352
COCO_train2014_000000009012.png,1,True,000000009012.png,kitchen,kitchen,no question,U,1,True,True,190,125
COCO_train2014_000000009057.png,1,True,000000009057.png,person,person,no question,U,1,True,True,119,248
COCO_train2014_000000009119.png,1,True,000000009119.png,furniture,furniture,no question,Other,1,True,True,39,125
COCO_train2014_000000009148.png,1,True,000000009148.png,food,food,no question,U,1,True,True,6,477
COCO_train2014_000000009425.png,1,True,000000009425.png,kitchen,kitchen,no question,U,1,True,True,175,160
COCO_train2014_000000009460.png,1,True,000000009460.png,person,person,no question,Other,1,True,True,24,204
COCO_train2014_000000009462.png,1,True,000000009462.png,kitchen,kitchen,no question,Other,1,True,True,161,154
COCO_train2014_000000009479.png,1,True,000000009479.png,indoor,indoor,no question,U,1,True,True,105,194
COCO_train2014_000000009511.png,1,True,000000009511.png,food,food,no question,U,1,True,True,72,123
COCO_train2014_000000009615.png,1,True,000000009615.png,vehicle,vehicle,no question,Other,1,True,True,3,235
COCO_train2014_000000009656.png,1,True,000000009656.png,person,person,no question,U,1,True,True,60,265
COCO_train2014_000000009708.png,1,True,000000009708.png,animal,animal,no question,CL,1,True,True,48,372
COCO_train2014_000000009712.png,1,True,000000009712.png,electronic,electronic,no question,CP,1,True,True,152,48
COCO_train2014_000000009760.png,1,True,000000009760.png,kitchen,kitchen,no question,Other,1,True,True,63,364
COCO_train2014_000000009789.png,1,True,000000009789.png,kitchen,kitchen,no question,CP,1,True,True,176,409
COCO_train2014_000000009843.png,1,True,000000009843.png,kitchen,kitchen,no question,Other,1,True,True,95,125
COCO_train2014_000000009866.png,1,True,000000009866.png,food,food,no question,Other,1,True,True,147,491
COCO_train2014_000000009919.png,1,True,000000009919.png,food,food,no question,U,1,True,True,153,419
COCO_train2014_000000010046.png,1,True,000000010046.png,kitchen,kitchen,no question,CP,1,True,True,65,296
COCO_train2014_000000010083.png,1,True,000000010083.png,electronic,electronic,no question,Other,1,True,True,1,280
COCO_train2014_000000010175.png,1,True,000000010175.png,kitchen,kitchen,no question,CL,1,True,True,169,186
COCO_train2014_000000010176.png,1,True,000000010176.png,electronic,electronic,no question,CP,1,True,True,91,279
COCO_train2014_000000010229.png,1,True,000000010229.png,vehicle,vehicle,no question,CP,1,True,True,28,27
COCO_train2014_000000010230.png,1,True,000000010230.png,person,person,no question,CL,1,True,True,176,334
COCO_train2014_000000010346.png,1,True,000000010346.png,indoor,indoor,no question,CP,1,True,True,18,102
COCO_train2014_000000010540.png,1,True,000000010540.png,outdoor,outdoor,no question,U,1,True,True,173,82
COCO_train2014_000000010545.png,1,True,000000010545.png,person,person,no question,Other,1,True,True,23,92
COCO_train2014_000000010701.png,1,True,000000010701.png,person,person,no question,Other,1,True,True,132,173
COCO_train2014_000000010728.png,1,True,000000010728.png,kitchen,kitchen,no question,CL,1,True,True,191,59
COCO_train2014_000000010817.png,1,True,000000010817.png,person,person,no question,Other,1,True,True,82,319
COCO_train2014_000000010877.png,1,True,000000010877.png,furniture,furniture,no question,CL,1,True,True,70,52
COCO_train2014_000000010881.png,1,True,000000010881.png,kitchen,kitchen,no question,U,1,True,True,191,304
COCO_train2014_000000011075.png,1,True,000000011075.png,electronic,electronic,no question,CL,1,True,True,21,213
COCO_train2014_000000011147.png,1,True,000000011147.png,food,food,no question,U,1,True,True,190,268
COCO_train2014_000000011265.png,1,True,000000011265.png,person,person,no question,CL,1,True,True,8,238
COCO_train2014_000000011271.png,1,True,000000011271.png,person,person,no question,CP,1,True,True,21,399
COCO_train2014_000000011282.png,1,True,000000011282.png,person,person,no question,CP,1,True,True,129,453
COCO_train2014_000000011326.png,1,True,000000011326.png,person,person,no question,U,1,True,True,55,400
COCO_train2014_000000011373.png,1,True,000000011373.png,animal,animal,no question,CL,1,True,True,105,493
COCO_train2014_000000011403.png,1,True,000000011403.png,person,person,no question,CP,1,True,True,84,93
COCO_train2014_000000011426.png,1,True,000000011426.png,person,person,no question,CL,1,True,True,50,454
COCO_train2014_000000011485.png,1,True,000000011485.png,furniture,furniture,no question,CL,1,True,True,191,114
COCO_train2014_000000011487.png,1,True,000000011487.png,person,person,no question,CL,1,True,True,166,106
COCO_train2014_000000011569.png,1,True,000000011569.png,person,person,no question,Other,1,True,True,10,479
COCO_train2014_000000011576.png,1,True,000000011576.png,person,person,no question,Other,1,True,True,148,270
COCO_train2014_000000011635.png,1,True,000000011635.png,animal,animal,no question,Other,1,True,True,141,324
COCO_train2014_000000011638.png,1,True,000000011638.png,furniture,furniture,no question,CL,1,True,True,184,110
COCO_train2014_000000011720.png,1,True,000000011720.png,kitchen,kitchen,no question,Other,1,True,True,197,231
COCO_train2014_000000011754.png,1,True,000000011754.png,furniture,furniture,no question,U,1,True,True,108,12
COCO_train2014_000000011774.png,1,True,000000011774.png,food,food,no question,U,1,True,True,144,69
COCO_train2014_000000011826.png,1,True,000000011826.png,person,person,no question,Other,1,True,True,139,141
COCO_train2014_000000011849.png,1,True,000000011849.png,electronic,electronic,no question,Other,1,True,True,99,360
COCO_train2014_000000012044.png,1,True,000000012044.png,furniture,furniture,no question,Other,1,True,True,69,269
COCO_train2014_000000012109.png,1,True,000000012109.png,person,person,no question,U,1,True,True,36,305
COCO_train2014_000000012145.png,1,True,000000012145.png,person,person,no question,CP,1,True,True,72,497
COCO_train2014_000000012156.png,1,True,000000012156.png,person,person,no question,Other,1,True,True,130,333
COCO_train2014_000000012240.png,1,True,000000012240.png,person,person,no question,CP,1,True,True,160,407
COCO_train2014_000000012307.png,1,True,000000012307.png,animal,animal,no question,Other,1,True,True,60,277
COCO_train2014_000000012408.png,1,True,000000012408.png,vehicle,vehicle,no question,CL,1,True,True,46,306
COCO_train2014_000000012428.png,1,True,000000012428.png,food,food,no question,U,1,True,True,187,317
COCO_train2014_000000012556.png,1,True,000000012556.png,furniture,furniture,no question,CL,1,True,True,197,379
COCO_train2014_000000012612.png,1,True,000000012612.png,furniture,furniture,no question,CL,1,True,True,62,395
COCO_train2014_000000012650.png,1,True,000000012650.png,person,person,no question,CL,1,True,True,162,201
COCO_train2014_000000012698.png,1,True,000000012698.png,food,food,no question,CP,1,True,True,30,495
COCO_train2014_000000012711.png,1,True,000000012711.png,kitchen,kitchen,no question,CL,1,True,True,36,486
COCO_train2014_000000012726.png,1,True,000000012726.png,person,person,no question,U,1,True,True,50,271
COCO_train2014_000000012784.png,1,True,000000012784.png,electronic,electronic,no question,U,1,True,True,176,203
COCO_train2014_000000012803.png,1,True,000000012803.png,food,food,no question,U,1,True,True,135,63
COCO_train2014_000000012805.png,1,True,000000012805.png,kitchen,kitchen,no question,CP,1,True,True,85,358
COCO_train2014_000000012825.png,1,True,000000012825.png,person,person,no question,U,1,True,True,2,469
COCO_train2014_000000012838.png,1,True,000000012838.png,food,food,no question,U,1,True,True,143,318
COCO_train2014_000000012839.png,1,True,000000012839.png,indoor,indoor,no question,CL,1,True,True,65,110
COCO_train2014_000000012891.png,1,True,000000012891.png,person,person,no question,U,1,True,True,143,239
COCO_train2014_000000012892.png,1,True,000000012892.png,vehicle,vehicle,no question,CP,1,True,True,114,75
COCO_train2014_000000012930.png,1,True,000000012930.png,food,food,no question,CL,1,True,True,99,445
COCO_train2014_000000013045.png,1,True,000000013045.png,food,food,no question,CP,1,True,True,117,135
COCO_train2014_000000013121.png,1,True,000000013121.png,kitchen,kitchen,no question,CP,1,True,True,181,367
COCO_train2014_000000013129.png,1,True,000000013129.png,kitchen,kitchen,no question,U,1,True,True,55,4
COCO_train2014_000000013140.png,1,True,000000013140.png,kitchen,kitchen,no question,CL,1,True,True,110,344
COCO_train2014_000000013143.png,1,True,000000013143.png,person,person,no question,CP,1,True,True,100,492
COCO_train2014_000000013230.png,1,True,000000013230.png,person,person,no question,Other,1,True,True,73,55
COCO_train2014_000000013325.png,1,True,000000013325.png,vehicle,vehicle,no question,CP,1,True,True,24,177
COCO_train2014_000000013452.png,1,True,000000013452.png,food,food,no question,U,1,True,True,153,146
COCO_train2014_000000013517.png,1,True,000000013517.png,animal,animal,no question,U,1,True,True,130,428
COCO_train2014_000000013576.png,1,True,000000013576.png,person,person,no question,CL,1,True,True,42,186
COCO_train2014_000000013603.png,1,True,000000013603.png,kitchen,kitchen,no question,Other,1,True,True,134,402
COCO_train2014_000000013636.png,1,True,000000013636.png,animal,animal,no question,U,1,True,True,177,208
COCO_train2014_000000013719.png,1,True,000000013719.png,person,person,no question,U,1,True,True,93,38
COCO_train2014_000000013720.png,1,True,000000013720.png,kitchen,kitchen,no question,U,1,True,True,14,499
COCO_train2014_000000013800.png,1,True,000000013800.png,person,person,no question,CL,1,True,True,16,488
COCO_train2014_000000013934.png,1,True,000000013934.png,vehicle,vehicle,no question,CP,1,True,True,74,329
COCO_train2014_000000014014.png,1,True,000000014014.png,food,food,no question,CP,1,True,True,67,140
COCO_train2014_000000014044.png,1,True,000000014044.png,kitchen,kitchen,no question,CL,1,True,True,177,351
COCO_train2014_000000014049.png,1,True,000000014049.png,kitchen,kitchen,no question,CP,1,True,True,104,341
COCO_train2014_000000014238.png,1,True,000000014238.png,person,person,no question,CP,1,True,True,41,227
COCO_train2014_000000014244.png,1,True,000000014244.png,person,person,no question,CL,1,True,True,122,225
COCO_train2014_000000014253.png,1,True,000000014253.png,furniture,furniture,no question,CP,1,True,True,50,92
COCO_train2014_000000014269.png,1,True,000000014269.png,sports,sports,no question,CL,1,True,True,184,422
COCO_train2014_000000014375.png,1,True,000000014375.png,sports,sports,no question,Other,1,True,True,10,250
COCO_train2014_000000014468.png,1,True,000000014468.png,person,person,no question,Other,1,True,True,10,220
COCO_train2014_000000014502.png,1,True,000000014502.png,person,person,no question,CL,1,True,True,41,23
COCO_train2014_000000014683.png,1,True,000000014683.png,animal,animal,no question,CL,1,True,True,32,143
COCO_train2014_000000014757.png,1,True,000000014757.png,animal,animal,no question,Other,1,True,True,103,496
COCO_train2014_000000014764.png,1,True,000000014764.png,indoor,indoor,no question,U,1,True,True,165,287
COCO_train2014_000000014873.png,1,True,000000014873.png,person,person,no question,U,1,True,True,112,194
COCO_train2014_000000014886.png,1,True,000000014886.png,vehicle,vehicle,no question,U,1,True,True,149,18
COCO_train2014_000000014938.png,1,True,000000014938.png,person,person,no question,CL,1,True,True,171,31
COCO_train2014_000000014966.png,1,True,000000014966.png,person,person,no question,CP,1,True,True,65,464
COCO_train2014_000000014986.png,1,True,000000014986.png,electronic,electronic,no question,CP,1,True,True,16,152
COCO_train2014_000000015096.png,1,True,000000015096.png,furniture,furniture,no question,CP,1,True,True,154,327
COCO_train2014_000000015110.png,1,True,000000015110.png,person,person,no question,CL,1,True,True,43,470
COCO_train2014_000000015165.png,1,True,000000015165.png,electronic,electronic,no question,Other,1,True,True,79,252
COCO_train2014_000000015197.png,1,True,000000015197.png,electronic,electronic,no question,Other,1,True,True,109,3
COCO_train2014_000000015354.png,1,True,000000015354.png,person,person,no question,Other,1,True,True,11,69
COCO_train2014_000000015394.png,1,True,000000015394.png,furniture,furniture,no question,CP,1,True,True,89,402
COCO_train2014_000000015427.png,1,True,000000015427.png,person,person,no question,Other,1,True,True,42,42
COCO_train2014_000000015472.png,1,True,000000015472.png,person,person,no question,CP,1,True,True,149,30
COCO_train2014_000000015485.png,1,True,000000015485.png,furniture,furniture,no question,CP,1,True,True,154,112
COCO_train2014_000000015564.png,1,True,000000015564.png,person,person,no question,CP,1,True,True,119,61
COCO_train2014_000000015794.png,1,True,000000015794.png,food,food,no question,CP,1,True,True,12,491
COCO_train2014_000000016089.png,1,True,000000016089.png,food,food,no question,CL,1,True,True,5,347
